t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,u_1,u_2,u_3,u_4,comm_t,comm_id,comm_type
1.063791736143887112,-5.576510342785073071,2.411833353915485922,0.9632267993715967203,0.9618505922631435112,0.009887554790535159691,0.273070140839640374,-0.01335559506821646682,11.28899380242019035,-2.009329776465667905,0.7506419851070239568,-0.05777390555043938891,0.02946659029475052344,-0.1603592190577718402,10.74802958108458206,-0.5386843257967492971,7.376455862521316575,5,5,5,5,0.00399301,7,2
1.067784747371331111,-5.531347573912292148,2.403805795540332468,0.966284764088993664,0.9618313280287295042,0.00968998076544391046,0.2731314395050769006,-0.01363146227091071444,11.33191519057712782,-2.011471425139807145,0.7810156698779645579,-0.05776176200348200757,0.02949069522768770282,-0.160359121619948003,10.75022667669833076,-0.5340146563280552261,7.375243440190375033,5,5,5,5,0.00399301,7,2
1.07177775859877511,-5.486013401930146749,2.395769722757990827,0.9694640015950302114,0.961811935704140919,0.009492429622561481678,0.2731927515463442591,-0.01390733381905344401,11.37484535864155255,-2.013594432968046632,0.8113845058037310043,-0.05774960853507873915,0.02951479507673769945,-0.1603590241229646551,10.75242721791668288,-0.5293475906862609159,7.374027196822853014,5,5,5,5,0.00399301,7,2
1.075770769826219109,-5.440507791752906108,2.387725209980795515,0.9727644924977552066,0.9617924152962232798,0.009294901417207125996,0.2732540769385153889,-0.01418320969613393739,11.41778432036661606,-2.015698810358520721,0.8417484776297240456,-0.0577374451473412556,0.02953888983775828508,-0.1603589265668888542,10.75463120214246082,-0.5246831343925654201,7.372807133843372718,5,5,5,5,0.00399301,7,2
1.079763781053663108,-5.394830708239942929,2.37967233157947744,0.9761862173443173196,0.9617727668118477569,0.009097396204683872931,0.2733154156566370285,-0.01445908988563771209,11.46073208949509592,-2.017784567741403468,0.872107570107042096,-0.05772527184238295667,0.02956297950660814397,-0.1603588289517877408,10.75683862677442093,-0.5200212929650833704,7.371583252681054077,5,5,5,5,0.00399301,7,2
1.083756792281107106,-5.348982116195776904,2.371611161883075081,0.9797291566209874736,0.9617529902579109446,0.008899914040278502844,0.2733767676757297149,-0.01473497437104651087,11.50368867975937093,-2.019851715568897088,0.9024617679924989977,-0.05771308862231893516,0.0295870640791468624,-0.1603587312777284557,10.75904948920725879,-0.5153620719188384269,7.370355554769528972,5,5,5,5,0.00399301,7,2
1.087749803508551105,-5.302961980370113793,2.363541775178847892,0.9833932907531818257,0.9617330856413351947,0.008702454979261524393,0.2734381329707877839,-0.01501086313583829823,11.54665410488141042,-2.021900264315218632,0.9328110560486420066,-0.05770089548926599782,0.02961114355123493566,-0.1603586335447781952,10.76126378683160389,-0.5107054767657579486,7.369124041546929682,5,5,5,5,0.00399301,7,2
1.091742814735995104,-5.256770265457888947,2.355464245712187044,0.9871786001054847492,0.9617130529690682827,0.00850501907688714677,0.27349951151677937,-0.01528675616348725529,11.58962837857275652,-2.023930224476588879,0.9631554190437698892,-0.05768869244534265139,0.0296352179187337611,-0.1603585357530041833,10.76348151703404454,-0.5060515130146647778,7.367888714455880006,5,5,5,5,0.00399301,7,2
1.095735825963439103,-5.210406936099308162,2.347378647686528819,0.991085064981671704,0.9616928922480834085,0.008307606388393257157,0.2735609032886464065,-0.01556265343746376754,11.63261151453450815,-2.025941606571218134,0.9934948417519507968,-0.05767647949266912349,0.02965928717750564506,-0.1603584379024736994,10.76570267719710117,-0.501400186171271689,7.366649574943516576,5,5,5,5,0.00399301,7,2
1.099728837190883102,-5.163871956879889424,2.3392850552632658,0.9951126656247324398,0.9616726034853794181,0.008110216969001392967,0.2736223082613046809,-0.01583855494123442495,11.67560352645730326,-2.027934421139295562,1.023829308953040362,-0.05766425663336733481,0.02968335132341380633,-0.1603583399932540787,10.76792726469924588,-0.4967515017381752829,7.365406624461465768,5,5,5,5,0.00399301,7,2
1.103721848418327101,-5.117165292330503767,2.331183542561660271,0.9992613822168940896,0.9616521866879805813,0.007912850873916721026,0.2736837264096438349,-0.01611446065826201493,11.71860442802130464,-2.029908678742976313,1.054158805432699353,-0.05765202386956091302,0.02970741035232236926,-0.1603582420254126562,10.77015527691490782,-0.4921054652148480479,7.364159864465849914,5,5,5,5,0.00399301,7,2
1.107714859645771099,-5.070286906927419679,2.323074183658754954,1.003531194879644151,0.9616316418629368146,0.007715508158328011554,0.2737451577085274201,-0.01639037057200551026,11.76161423289618391,-2.031864389966368201,1.084483315982412099,-0.05763978120337519273,0.02973146426009636717,-0.1603581439990168223,10.77238671121447311,-0.4874620820976337532,7.362909296417288196,5,5,5,5,0.00399301,7,2
1.111707870873215098,-5.02323676509234307,2.314957052589287301,1.007922083673754354,0.9616109690173233471,0.007518188877407609542,0.2738066021327928423,-0.01666628466592007252,11.80463295474110197,-2.033801565415519708,1.114802825399503927,-0.05762752863693722249,0.02975551304260174584,-0.1603580459141340231,10.77462156496428491,-0.4828213578797395655,7.361654921780885097,5,5,5,5,0.00399301,7,2
1.115700882100659097,-4.97601483119245902,2.30683222334560023,1.012434028599303648,0.9615901681582410543,0.007320893086311414805,0.273868059657251306,-0.01694220292345703649,11.84766060720470016,-2.035720215718407555,1.145117318487159475,-0.05761526617237574394,0.02977955669570536007,-0.1603579477708317325,10.77685983552664339,-0.478183298051229777,7.360396742026245498,5,5,5,5,0.00399301,7,2
1.119693893328103096,-4.928621069540474409,2.298699769877555532,1.017067009595701288,0.9615692392928163468,0.007123620840178855086,0.2739295302566880919,-0.01721812532806390669,11.89069720392507357,-2.037620351524924711,1.175426780054440457,-0.05760299381182120565,0.02980359521527498057,-0.1603578495691774519,10.77910152025982882,-0.4735479080990200318,7.359134758627453365,5,5,5,5,0.00399301,7,2
1.123686904555547095,-4.881055444394660547,2.290559766092446381,1.021821006541711041,0.9615481824282010592,0.00692637219413286178,0.273991013905862224,-0.0174940518631843539,11.93374275852976574,-2.039501983506866178,1.20573119491630365,-0.0575907115574057632,0.02982762859717928358,-0.1603577513092387385,10.78134661651807313,-0.4689151935068701094,7.357868973063090401,5,5,5,5,0.00399301,7,2
